Age,Weight,Height,Activity Level,Gender,Basic Metabolic Rate,BMI,Diet Breakfast,Diet Lunch,Diet Dinner,Snacks
64,102.9,150.7,Moderately Active,Male,1655.875,45.3,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
52,52.1,168.3,Lightly Active,Other,1151.875,18.4,Yogurt & Fruit_400_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
45,102.1,191.7,Moderately Active,Other,1833.125,27.8,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
80,101.2,191.2,Moderately Active,Male,1812.0,27.7,Smoothie_300_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
80,83.2,168.1,Extremely Active,Other,1321.625,29.4,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
67,88.8,151.4,Lightly Active,Female,1338.25,38.7,Smoothie_300_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
77,102.6,167.4,Moderately Active,Female,1526.25,36.6,Smoothie_300_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
32,69.2,193.1,Sedentary,Male,1743.875,18.6,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
60,76.4,156.8,Moderately Active,Female,1283.0,31.1,Smoothie_300_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
48,117.6,186.9,Extremely Active,Other,1943.125,33.7,Oatmeal_350_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
45,50.7,161.3,Moderately Active,Female,1129.125,19.5,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
69,90.4,194.2,Sedentary,Other,1611.75,24.0,Smoothie_300_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Chips_300_Calories
22,86.9,166.0,Extremely Active,Male,1801.5,31.5,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
22,116.7,194.3,Very Active,Male,2276.375,30.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
24,107.4,177.5,Extremely Active,Other,1902.375,34.1,Oatmeal_350_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
59,96.6,186.1,Extremely Active,Other,1673.125,27.9,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
59,83.0,192.5,Sedentary,Male,1743.125,22.4,Smoothie_300_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
21,109.3,197.4,Sedentary,Female,2060.75,28.0,Oatmeal_350_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
57,67.7,162.6,Moderately Active,Male,1413.25,25.6,Smoothie_300_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
62,101.8,152.0,Extremely Active,Other,1497.0,44.1,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
54,59.8,166.6,Very Active,Female,1208.25,21.5,Oatmeal_350_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
45,116.3,195.1,Extremely Active,Other,1996.375,30.6,Smoothie_300_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
31,93.6,197.9,Moderately Active,Other,1856.875,23.9,Oatmeal_350_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
62,63.7,192.9,Extremely Active,Female,1371.625,17.1,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
18,95.4,151.6,Sedentary,Male,1816.5,41.5,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
28,98.2,189.9,Very Active,Female,1867.875,27.2,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
47,84.2,181.7,Extremely Active,Male,1747.625,25.5,Oatmeal_350_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
32,75.4,183.5,Very Active,Other,1579.875,22.4,Oatmeal_350_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
18,99.7,174.5,Moderately Active,Other,1836.625,32.7,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
18,61.9,156.4,Moderately Active,Male,1511.5,25.3,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
50,75.3,162.1,Moderately Active,Male,1521.125,28.7,Smoothie_300_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
70,70.3,189.4,Lightly Active,Female,1375.75,19.6,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
29,59.9,181.8,Lightly Active,Other,1429.25,18.1,Eggs & Toast_450_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Chips_300_Calories
47,96.8,178.4,Extremely Active,Male,1853.0,30.4,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
23,96.6,198.3,Moderately Active,Male,2095.375,24.6,Eggs & Toast_450_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
23,112.3,166.5,Moderately Active,Other,1887.625,40.5,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
75,76.5,150.9,Lightly Active,Female,1172.125,33.6,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Nuts_250_Calories
48,56.1,179.6,Sedentary,Other,1282.5,17.4,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
36,77.4,173.4,Moderately Active,Other,1516.75,25.7,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Nuts_250_Calories
60,81.8,158.7,Extremely Active,Other,1348.875,32.5,Oatmeal_350_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Nuts_250_Calories
34,59.3,192.1,Lightly Active,Male,1628.625,16.1,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
73,114.4,172.0,Extremely Active,Female,1693.0,38.7,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
35,51.3,161.4,Sedentary,Other,1185.75,19.7,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
29,74.9,165.0,Lightly Active,Male,1640.25,27.5,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
27,75.1,192.3,Moderately Active,Other,1656.875,20.3,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
27,118.5,198.2,Extremely Active,Male,2293.75,30.2,Smoothie_300_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
44,66.4,154.7,Sedentary,Male,1415.875,27.7,Smoothie_300_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
30,90.7,193.8,Extremely Active,Other,1807.25,24.1,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
18,114.5,167.8,Extremely Active,Male,2108.75,40.7,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
57,69.5,168.4,Very Active,Other,1301.5,24.5,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
46,86.9,180.0,Very Active,Female,1603.0,26.8,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
72,103.8,185.9,Very Active,Male,1844.875,30.0,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
31,63.3,188.9,Very Active,Male,1663.625,17.7,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
41,118.4,160.1,Sedentary,Other,1818.625,46.2,Eggs & Toast_450_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
76,54.9,165.7,Very Active,Male,1209.625,20.0,Oatmeal_350_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
75,84.7,174.0,Moderately Active,Female,1398.5,28.0,Yogurt & Fruit_400_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
66,93.3,159.0,Very Active,Female,1435.75,36.9,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
45,63.8,160.8,Extremely Active,Other,1257.0,24.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
61,95.4,167.9,Moderately Active,Male,1703.375,33.8,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
43,65.8,165.0,Very Active,Other,1313.25,24.2,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
38,64.0,182.1,Extremely Active,Female,1427.125,19.3,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
65,82.4,186.7,Sedentary,Female,1504.875,23.6,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
30,113.3,189.4,Extremely Active,Female,2005.75,31.6,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
42,107.9,170.8,Lightly Active,Male,1941.5,37.0,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
23,83.0,155.9,Sedentary,Other,1528.375,34.1,Oatmeal_350_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
52,114.9,196.9,Extremely Active,Other,1958.625,29.6,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
30,81.3,167.2,Lightly Active,Male,1713.0,29.1,Yogurt & Fruit_400_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
77,100.0,151.8,Very Active,Other,1402.75,43.4,Smoothie_300_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
61,84.0,170.4,Lightly Active,Female,1439.0,28.9,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
33,88.1,195.8,Extremely Active,Male,1944.75,23.0,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
77,107.5,162.2,Sedentary,Male,1708.75,40.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
39,99.7,197.4,Sedentary,Female,1874.75,25.6,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
54,79.2,181.7,Moderately Active,Other,1496.625,24.0,Eggs & Toast_450_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
67,107.3,196.3,Lightly Active,Other,1803.875,27.8,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
80,102.8,187.2,Lightly Active,Male,1803.0,29.3,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
62,106.4,177.9,Extremely Active,Female,1704.875,33.6,Oatmeal_350_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
30,70.3,155.7,Moderately Active,Other,1365.125,29.0,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
66,105.0,163.3,Moderately Active,Other,1579.625,39.4,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
52,79.4,179.9,Moderately Active,Male,1663.375,24.5,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
23,84.7,165.3,Moderately Active,Other,1604.125,31.0,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
38,70.8,197.7,Very Active,Other,1592.625,18.1,Smoothie_300_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
78,68.2,169.1,Lightly Active,Other,1187.875,23.9,Oatmeal_350_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
49,53.0,174.5,Sedentary,Male,1380.625,17.4,Yogurt & Fruit_400_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
52,81.7,171.9,Sedentary,Female,1470.375,27.6,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
41,53.7,158.7,Very Active,Other,1162.875,21.3,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
37,101.8,191.6,Moderately Active,Other,1869.5,27.7,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
39,95.0,193.8,Very Active,Female,1805.25,25.3,Oatmeal_350_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
65,71.0,163.4,Lightly Active,Male,1411.25,26.6,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
76,55.2,190.0,Extremely Active,Other,1198.5,15.3,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
24,65.2,192.3,Lightly Active,Male,1738.875,17.6,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
22,53.0,166.0,Extremely Active,Other,1296.5,19.2,Smoothie_300_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Chips_300_Calories
27,113.4,194.6,Moderately Active,Other,2054.25,29.9,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
42,79.0,194.9,Sedentary,Male,1803.125,20.8,Oatmeal_350_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
65,91.8,185.4,Lightly Active,Female,1590.75,26.7,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Nuts_250_Calories
50,73.0,187.5,Lightly Active,Female,1490.875,20.8,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
28,86.7,172.8,Sedentary,Male,1812.0,29.0,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
44,88.4,177.0,Extremely Active,Other,1609.25,28.2,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
45,100.4,160.0,Moderately Active,Female,1618.0,39.2,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
34,84.0,195.3,Lightly Active,Other,1729.625,22.0,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
52,70.8,176.2,Very Active,Male,1554.25,22.8,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
40,72.9,182.3,Lightly Active,Other,1507.375,21.9,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
79,114.9,199.6,Sedentary,Female,1840.5,28.8,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
46,104.4,198.8,Very Active,Male,2061.5,26.4,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
46,73.0,194.9,Lightly Active,Other,1557.125,19.2,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
67,96.8,162.3,Moderately Active,Other,1486.375,36.7,Oatmeal_350_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
32,103.9,183.6,Sedentary,Other,1865.5,30.8,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
55,62.9,177.7,Very Active,Male,1469.625,19.9,Eggs & Toast_450_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Chips_300_Calories
43,99.2,163.8,Very Active,Male,1805.75,37.0,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
23,90.9,170.9,Moderately Active,Male,1867.125,31.1,Oatmeal_350_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
20,87.0,190.3,Sedentary,Female,1798.375,24.0,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
53,78.9,186.5,Lightly Active,Male,1694.625,22.7,Smoothie_300_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
29,119.5,154.3,Sedentary,Male,2019.375,50.2,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
69,106.4,156.8,Moderately Active,Female,1538.0,43.3,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
31,57.3,150.0,Extremely Active,Other,1194.5,25.5,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
53,73.2,152.9,Moderately Active,Male,1427.625,31.3,Smoothie_300_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Chips_300_Calories
74,87.3,189.2,Sedentary,Other,1524.5,24.4,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
49,105.2,186.7,Extremely Active,Male,1978.875,30.2,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
48,99.7,159.8,Extremely Active,Female,1594.75,39.0,Oatmeal_350_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
23,73.2,151.1,Extremely Active,Other,1400.375,32.1,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
47,111.8,189.6,Very Active,Female,1907.0,31.1,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
45,87.8,164.9,Lightly Active,Other,1522.625,32.3,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
75,109.9,172.3,Moderately Active,Female,1639.875,37.0,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
71,112.3,157.1,Sedentary,Female,1588.875,45.5,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
19,93.7,155.7,Moderately Active,Female,1654.125,38.7,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
79,60.2,173.5,Very Active,Male,1296.375,20.0,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
58,92.5,163.0,Moderately Active,Female,1492.75,34.8,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
44,51.3,176.7,Very Active,Male,1402.375,16.4,Smoothie_300_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
46,94.5,172.4,Very Active,Other,1631.5,31.8,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
57,64.0,153.4,Sedentary,Female,1152.75,27.2,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
57,110.2,182.6,Extremely Active,Male,1963.25,33.1,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
51,56.0,196.9,Very Active,Other,1374.625,14.4,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
59,70.5,185.3,Moderately Active,Male,1573.125,20.5,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
65,50.2,189.5,Sedentary,Male,1366.375,14.0,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
63,113.9,161.4,Moderately Active,Other,1671.75,43.7,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
50,111.0,185.0,Lightly Active,Male,2021.25,32.4,Smoothie_300_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
75,66.4,199.5,Sedentary,Male,1540.875,16.7,Smoothie_300_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Chips_300_Calories
22,58.4,164.4,Very Active,Other,1340.5,21.6,Smoothie_300_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
72,87.4,155.8,Moderately Active,Female,1326.75,36.0,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
18,86.6,185.7,Moderately Active,Male,1941.625,25.1,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
29,82.6,189.9,Sedentary,Other,1706.875,22.9,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
69,85.6,169.1,Very Active,Male,1572.875,29.9,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
53,92.2,188.1,Lightly Active,Female,1671.625,26.1,Yogurt & Fruit_400_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
